Taxa,Max.Rel.Ab,Mean.Rel.Ab,Median.Rel.Ab,Std.dev
Limnohabitans sp003063665,0.0228151594434297,0.00221438041737218,5.4018070251256e-05,0.00628704105970085
Limnohabitans sp001269385,0.0260317938560974,0.00221353887896525,2.36534824762123e-05,0.00645213965890978
Rubrivivax sp001725505,0.0155263764427756,0.00218078747153791,0.000391534739357051,0.00398608781827438
Sulfotelmatobacter sp003225005,0.0502871787656922,0.00215930148245633,4.5605848516397e-06,0.00948159593951965
40CM-3-55-5 sp003224935,0.0231921806764148,0.00215794284089797,0,0.00539064942664864
Palsa-504 sp003140115,0.0159335750783839,0.00210950949112294,2.42008191435164e-05,0.00431440235100342
UBA4001 sp002384855,0.0366613385232602,0.00208141783121092,4.61510603293411e-05,0.00751579035684222
70-18 sp001899585,0.0139017284715594,0.00207634719676461,0.000386530684465297,0.00376687233432927
HRBIN11 sp002898535,0.0577752262246703,0.00206439964862944,3.96379313771605e-07,0.0109182960223968
Porphyrobacter sp001557115,0.0187561996292446,0.00205501025454921,0.000371490861921197,0.00421826733752178
Bacillus_Y jeotgali,0.0473821606720213,0.00205126756790152,0,0.00899731682200723
RAAP-2 sp003168075,0.0173811676121743,0.00204297530214699,0,0.00444729196372205
Desulfuromonas_D acetexigens,0.0516578285866216,0.00198597854717986,1.67690576968133e-05,0.00974509534944691
UBA1383 sp002304945,0.0379675056151729,0.00196913807415334,2.17620038479901e-05,0.00727071346758496
Sulfotelmatobacter sp003134655,0.0145001986771335,0.00193816258047109,0,0.00422513935908301
Ramlibacter tataouinensis_A,0.0159934927596343,0.00190025223710894,4.19814506693582e-05,0.00428824801097855
RAAP-2 sp003133075,0.0193181432757377,0.00188213971475998,0,0.00449618168308819
LD21 sp003157075,0.0137712100068762,0.00187073645548749,2.19191584610273e-06,0.00373783148882233
Dyella_A ginsengisoli,0.0108519504108179,0.00183336745237952,8.35496287673606e-05,0.00319358892426919
Methylibium petroleiphilum,0.0115145700272863,0.00178051402022751,9.97057686207687e-05,0.0032311379739779
Granulicella_A sp002413385,0.0213772804939636,0.00177699312477577,9.15049805754149e-06,0.00447136909269226
Yoonia vestfoldensis_B,0.0143199551766132,0.00177303369462918,0.000144893688083203,0.00422498882202502
Microbacterium sp000411455,0.0468990863200672,0.00175220613620465,0,0.00884965359948318
Tolumonas auensis,0.0261593708281977,0.00174745470712984,0.000156403220944665,0.00561939333302127
Roseovarius mucosus_A,0.0259921368926306,0.00173929902592347,8.46647517105283e-05,0.00511557142563439
UBA4735 sp002404155,0.020650124711898,0.00167817600174686,1.09843261825161e-05,0.00469783272272732
UDEA-SF1 sp002995625,0.0116763394039501,0.00167529541086121,7.28879079176292e-05,0.00369828570711729
Limnohabitans sp000293865,0.0319235066541841,0.00163927287203747,2.2568132502808e-05,0.00616951480679178
SR-FBR-E99 sp002403305,0.0383763422598621,0.00161789838567332,4.60351205099502e-06,0.00725167399443097
Acidocella sp002281005,0.0155088508366872,0.00160593907332921,0,0.00405465226700724
Rhodanobacter sp001899565,0.0105254750732044,0.00159838781929049,1.24358052989084e-05,0.00306819977547624
Palsa-601 sp003136185,0.0115953099677195,0.00159475947075807,3.18997542970531e-05,0.00336238267808894
Limnohabitans sp003063645,0.0154204339511894,0.00158724751978084,3.12888853881314e-05,0.00451527519981436
Escherichia dysenteriae,0.0201955751522031,0.00157717585076867,0.000301478640486821,0.00392432806115307
Pseudorhodobacter wandonensis,0.017069149780607,0.00156584172116779,3.63236841278439e-05,0.00390963614384775
UBA4720 sp003131365,0.0196935619102664,0.0015547507675128,0,0.00443233960690197
Flavobacterium sp002483315,0.0163035084123922,0.00154009702595691,3.91703568146631e-05,0.00413387225854898
Dietzia sp002441635,0.0248439430401876,0.00153880682310027,0.000109121708049167,0.00489507041396827
Terracidiphilus sp003139795,0.00901642876075051,0.0014988008025777,5.67468660881084e-05,0.00264033531989041
Fulvimonas soli,0.00753544030338863,0.00149354523046915,1.29399629393461e-06,0.00269814647988438
Thiobacillus denitrificans,0.01973877081886,0.0014911604896383,0.000312521679072603,0.00385464089411904
Limnohabitans sp003063335,0.0165755758571986,0.00149088238401522,2.21321248905836e-05,0.00422247676125858
Rhodanobacter sp000427505,0.0127199752548053,0.00147250517983925,8.73453224468817e-06,0.00329473247170391
Z2-YC6860 sp003169835,0.0239603557416171,0.00144529132200893,0,0.00465646036595063
Polynucleobacter difficilis,0.0392664207927208,0.00144299220941601,7.55738634093332e-06,0.0074131480945687
QEKM01 sp003096555,0.0151282117835724,0.00144099436577399,0.000169220557163705,0.00323884835394928
PALSA-1209 sp003132025,0.0158800945375616,0.0014402083539374,4.60632775310378e-05,0.00366798909196575
Flavobacterium aquaticum,0.0117747337611055,0.00141841357237273,2.6190371751165e-05,0.0033257669653184
GCA-002840015 sp002840015,0.0112103943503462,0.00139286816349416,7.86491372764732e-06,0.00289350111678122
Flavobacterium sp000169355,0.0181447947564826,0.00138654729197035,3.29561022192732e-05,0.00437751861965454
Pseudomonas_A stutzeri_AC,0.0214648024249877,0.00138144514576679,9.8628310194152e-05,0.00443312057741048
UBA5335 sp002862435,0.0130673962555462,0.00137867977255983,0.000378452007471325,0.00264944970477783
Dechloromonas sp002842145,0.0300457442689476,0.00135900848945391,0.000222168301143209,0.00563393334461573
Limnohabitans sp003063435,0.0163323476865029,0.00135842249910726,3.1436979937615e-05,0.00411412819994659
Bradyrhizobium erythrophlei_A,0.00839749130042869,0.00134778858577898,2.48974953442877e-05,0.00267404086815521
Aeromonas media,0.0186820980530946,0.00132351815172543,3.63067550584097e-05,0.00401175528131343
Rhodanobacter sp001898415,0.00995725723081127,0.00131924901517786,4.53452705769652e-06,0.00270490919803701
Thermomonas fusca,0.00968428466502466,0.00131274217492546,0.000388999935445434,0.00218111973020029
Bog-209 sp003131315,0.0195456472596815,0.00129950781686463,0,0.00385853077022698
Flavobacterium sp002421645,0.0153349336705621,0.00129422771683326,2.36771880749926e-05,0.00368093727132129
Bog-756 sp003157945,0.012256171294583,0.00129308976172786,4.18765309869611e-05,0.00281440224941161
Cellulomonas sp001898185,0.0117910681864618,0.00129153904417156,0,0.00354754458674991
UBA11361 sp001919995,0.0111836235217823,0.00128759054191546,0,0.00283696574018494
Kocuria polaris_A,0.0112002368146637,0.00127655577402384,6.21062974081382e-05,0.00278102409099866
Methyloceanibacter sp002383105,0.0190726245724639,0.00127590979779027,2.41025256356451e-06,0.00391465644431432
Rhodanobacter spathiphylli,0.00703458927884287,0.00127417704965495,1.28368304284689e-06,0.00239383715564825
Bog-939 sp003164825,0.0116118136616396,0.00127377715338049,0,0.00280599014558744
Escherichia coli_D,0.0135522303256596,0.00126549049328215,0.000506023759009179,0.00258206664242191
Flavobacterium sp002382495,0.0309163350074925,0.00126493091237434,1.39415184139105e-05,0.00583359180151141
Flavobacterium sp001800905,0.0249899235909069,0.00124735375294491,1.26771488982435e-05,0.00480761719586804
Trichococcus flocculiformis,0.0172302753777389,0.00124582313399906,1.54919524662418e-05,0.00376504269959128
Acidovorax_D sp000238595,0.00687651922473407,0.00124150024224055,0.000466539283808112,0.00200951750781658
Ideonella_A sakaiensis,0.00738844309684563,0.00122008412803973,0.000147659150512718,0.00197877373594461
Ga0077559 sp002479765,0.0337301140916855,0.00122007356667696,8.89825874618754e-06,0.00637140145317225
Oscillatoria acuminata,0.021666175543018,0.00119687596885348,9.3370575450235e-06,0.00413430260499728
Rhodanobacter denitrificans,0.0121063170919649,0.00119655579182668,5.22159559108105e-07,0.00307845939214712
Terracidiphilus sp003133425,0.00652640641681172,0.00119402599770961,5.55889661468117e-05,0.0020963932699624
UBA5201 sp002412775,0.0330358969265055,0.00119008297193451,2.47780220243338e-06,0.00624124090694605
Ga0077559 sp002299195,0.0329214271236098,0.00118775242558894,7.15629353836368e-06,0.00621924712377564
SCN-69-89 sp001724315,0.0109847421856617,0.00118280035172802,0.00016517757322609,0.00281355313573412
Exiguobacterium chiriqhucha,0.0246129603034217,0.00117859432739125,1.37282705023634e-05,0.00477386998760026
Ornithinimicrobium sp001942405,0.0176271945316493,0.00114281822389679,9.81502196093448e-05,0.00337222679272655
FEB-7 sp003105245,0.00964448945856185,0.00114275924818436,3.70695544841354e-06,0.00236466900286279
Gemmiger formicilis,0.00573817985879678,0.00114182105225089,0.00070541445258756,0.00138659680481876
Microbacterium laevaniformans,0.0212320044977605,0.00113290817718422,2.21335950605762e-05,0.00405353432783374
Porphyrobacter colymbi,0.00438881539187053,0.00112930716064298,0.000502760721661053,0.00143939552352567
Stappia sp002709505,0.0230423259676609,0.00112630980641811,7.57483766378522e-05,0.00437833591258089
Rhizobacter sp001425865,0.00787088240343583,0.00112484368611481,7.12420216652613e-05,0.0022327932926922
EhC02 sp001650895,0.00683005976036359,0.00112348639614718,8.08324645067666e-05,0.00183893323488673
Rhodanobacter thiooxydans_A,0.00973053676137962,0.00111631747716406,4.73067634747514e-07,0.0025980081574744
Desulfohalovibrio alkalitolerans,0.0285829157392555,0.00111339037592943,0,0.00539150649868384
Exiguobacterium aurantiacum_A,0.0282982049088284,0.00109358545612484,2.0046573089378e-05,0.0053351981033751
Limnohabitans parvus,0.0104830854826745,0.00108394709913165,8.79293127274314e-06,0.00311083655473566
Palsa-504 sp003168295,0.00763642654934893,0.00107963438032765,1.72497543634979e-05,0.00219134875213013
Faecalibacterium prausnitzii_D,0.00777097473030776,0.00107073097673052,0.000626406124941128,0.00160936353756447
Fulvimonas sp001182895,0.00654138716531182,0.00106747654886762,3.45391493850669e-05,0.00197484988738992
2-12-FULL-64-23 sp001770575,0.00676072618868814,0.00105591094352066,5.86697848545562e-05,0.00199190848727998
Geothrix fermentans,0.00965307437981714,0.00104496427343678,8.98931912366518e-06,0.00265590139170393
Salegentibacter sp000745315,0.0257216134337648,0.00104258734719925,1.93062609295462e-05,0.00485975026347909
Hyphomonas sp002282565,0.0191038171944625,0.00103539115126676,0,0.00362960118397666
Desulfuromonas_D sp002423365,0.0263220141810853,0.00102417955787016,9.49375351473692e-06,0.00496398852264192
Paracoccus yeei,0.0154290164121982,0.00102250269644927,0.000136492037327246,0.00296690858239578
Thauera sp002354895,0.010160939016578,0.00101774934083377,9.5852245187776e-05,0.00223181994683955
Sphingomonas sp000797515,0.00573364568031393,0.00101484183020263,0.000334706024452603,0.00149886739902977
UBA11740 sp003222855,0.0203866339036525,0.00100694144850827,0,0.00387706491364131
Gallionella sp002403995,0.00767867604914848,0.00100375654613812,8.91194085231614e-05,0.00172970807477232
Acidocella sp003164135,0.00790841141790556,0.00100328102514264,5.16498384797722e-06,0.00223348678279424
PALSA-600 sp003136795,0.0143707054513594,0.00100005300736531,0,0.00280063220886518
Fen-455 sp003140595,0.00885787780402692,0.000995294146734372,0,0.0022446516795408
Pararheinheimera sp001275035,0.0130678123378853,0.000986566383030589,2.91680375169669e-05,0.00264235263272352
Kluyvera intermedia,0.0223151990223733,0.000977983385837727,2.47238968611154e-05,0.00424156766592975
Limnohabitans sp003063505,0.0113901297740558,0.000977913520587539,4.16765338651892e-06,0.00293785296576608
Bradyrhizobium sp003020075,0.00542017095204664,0.000972988400760672,0,0.00182963369171999
Xanthomonas_A theicola,0.00982460305639571,0.000969597891753185,0,0.00269841998588778
Porphyrobacter donghaensis_B,0.00537764041413677,0.000969592608946644,0.00029656626693785,0.00142986536154777
Hydrococcus rivularis,0.0253685261547097,0.000963717293162394,0,0.00479247945686354
CSP1-4 sp001443375,0.0112535882930359,0.000959551702232877,1.86099106435122e-05,0.00220924563887634
Alkalibacterium putridalgicola,0.0251460726387759,0.000955658392872089,5.37418159315374e-06,0.00474814001650309
Psychrobacter sp002377905,0.015165593188958,0.000955173034045369,1.81718856490596e-06,0.0030226537227939
Novosphingobium sp900117425,0.0161481560773048,0.000951118711649918,6.98598396715091e-05,0.00310235298469031
Thioclava atlantica,0.0226064025382061,0.000948153726167447,0,0.0042776803658116
Bacillus_Y selenatarsenatis,0.0187169057845033,0.000947439623632086,0,0.00365051949987341
Palsa-89 sp003132905,0.0124560174438623,0.000942527159983348,0,0.00254643059418987
Psychrobacter cibarius,0.0135800149512087,0.000938504248043457,0,0.00322449880043897
Flavobacterium sp003293845,0.0130538875398686,0.000937706079418936,2.01261483563089e-05,0.00261449207103623
Cellulomonas sp002441315,0.0105153178251044,0.000936231084160663,1.29050782836089e-05,0.00268696714212074
Porphyrobacter sp002482865,0.0108232517069622,0.00092154021621791,0.000209563130289522,0.00241251651259772
Pseudoruegeria aquimaris,0.0237189127254499,0.000920902376563849,0,0.00447310709637668
Blautia_A wexlerae,0.00476188889832772,0.000916755101371711,0.000231220167646323,0.00127998296689745
Leptospirillum ferrooxidans,0.00916382290378162,0.00091069176065255,3.60140642001393e-07,0.00200795333535537
Terracidiphilus sp003140785,0.00491284706915814,0.000898157697846624,0.000106428393487738,0.00146099925723273
Pseudomonas_E sp003052585,0.00999452119372035,0.000896893562454487,4.15666999951211e-05,0.00252339538532781
Frateuria_B sp001428405,0.0076349361007522,0.000895348161183471,1.53231952644543e-06,0.00201075672099941
Bradyrhizobium valentinum,0.00544540913399656,0.000890038996505722,3.08950393808802e-05,0.00169466681589397
Rhodanobacter sp002001125,0.00927041342245053,0.000883127593732678,1.14708121258513e-06,0.00230695136617294
Staphylococcus aureus,0.00680034101351875,0.000882701175057162,0.000165411343898084,0.00151194836718938
Ottowia sp001897615,0.00275984947188426,0.000876772850159372,0.000338138061878472,0.00100079812436236
Rugosibacter sp002842395,0.00861132043195958,0.00087401616799281,0.00011316844731852,0.0021726332408864
PALSA-607 sp003134755,0.0165499989887959,0.000873436246726759,0,0.00313434253874139
OLB9 sp002482845,0.0201615849426068,0.000872960471983418,1.19789813535525e-05,0.00381815600231442
Bradyrhizobium ottawaense_A,0.0056948489261012,0.000870765328504808,4.48233646505364e-07,0.00168225409191203
RAAP-2 sp003132305,0.00664173042175879,0.000851071784591432,0,0.00181850157238747
Rhodanobacter sp002001175,0.00860083693585976,0.000849103713410833,0,0.0021682719084838
JOSHI-001 sp001770815,0.00819039808945201,0.000841275391670747,0.000133468977831524,0.00192540425629077
Porphyrobacter tepidarius,0.0166936393981833,0.000838696956694159,6.59846558768325e-05,0.00314140389236723
Acinetobacter idrijaensis,0.0133381556739221,0.000837643486931454,0,0.00273532548282204
Achromobacter pulmonis,0.00433710015460422,0.000829369438516417,0.000175216125596762,0.00120230852248024
Thiobacillus sp001899305,0.0101959009015689,0.000828852805137235,0.000178860722656394,0.00199843655564961
Hyphomicrobium sp001464285,0.0145967365003006,0.000825052347576649,1.50354009027894e-05,0.00279574193046498
Desulfatitalea tepidiphila,0.0177497402844854,0.000821861688676175,0,0.00339115424301676
Psychrobacter sp000511655,0.0214005499078372,0.000814522436628022,0,0.00403675372618563
CG2-30-66-27 sp002279275,0.00789225855802679,0.000814388672878596,4.55739231898258e-05,0.00188514662015609
PALSA-610 sp003134555,0.00788163998249067,0.000812254950080157,3.74763415079537e-05,0.00179497511799198
Leaf337 sp000196235,0.0221440450238944,0.000811919877171401,0,0.0041812794076682
Thauera aminoaromatica,0.00949575320017358,0.00080695016785794,0.000133995297850898,0.00189718905406047
Algoriphagus sp002807035,0.0180927776232605,0.000806873711805108,1.64856031310264e-05,0.00340297161867699
SR-FBR-E99 sp002383485,0.0176834326500763,0.000783082754741433,6.14156053790226e-06,0.00333648890341548
69-11 sp001898425,0.00506226572966862,0.000779641672384659,0.000134924283294338,0.00123447009459279
RAAP-2 sp003141815,0.0078015595495922,0.000778151751791039,0,0.0017128906105864
Sulfotelmatobacter sp003166855,0.00701304945779483,0.000777872801089945,0,0.00172176817558847
Desulfomicrobium escambiense,0.0161182015630943,0.000776482121840676,3.55755041292185e-06,0.00303399338073996
Geothrix sp003158505,0.00937310399223395,0.000776410672802989,6.57809035500465e-06,0.00203324841864545
Rhodanobacter thiooxydans,0.0077807727997877,0.000775816283738005,3.68036591490375e-06,0.00197646226345147
Sulfotelmatobacter sp003138975,0.00658941263281681,0.000772343482206662,0,0.00174921173954396
Afipia broomeae,0.0048757472042145,0.000769550801125598,1.9074216550398e-06,0.00133191907675448
UBA11358 sp003134375,0.00646968409982607,0.000765872821899691,3.16500649802019e-06,0.00135692888668757
Nitrospira sp002083565,0.0198862372253525,0.000764042739225057,9.40695286616769e-06,0.00374865806537579
Pseudomonas_E sihuiensis,0.0176222446343632,0.000763687311479368,0,0.00331600184163005
Flavobacterium sp002754315,0.00936133402888231,0.00076228397313544,2.44528061506125e-05,0.0023919053705598
Acidithiobacillus ferrivorans,0.00781537944428467,0.000760664612828873,8.49997681310705e-06,0.00175812552495401
Palsa-870 sp003169845,0.0144142013279876,0.000758577895933905,0,0.00276289312170291
Trichococcus patagoniensis,0.0203451194885373,0.000757705149810335,4.57444324787668e-06,0.00383967343955155
Thermomonas hydrothermalis,0.00740412685407648,0.000757492406042344,1.10885131839698e-05,0.0017593580667545
Methylocystis sp003134075,0.0161653622133236,0.000751211984690748,4.86157334217537e-05,0.00303053168118774
FJAT-45066 sp002335755,0.0208242439268723,0.000744148613437778,0,0.00393532908771468
Prosthecobacter sp002343505,0.00690931872520446,0.000743826226716591,0.00020022344468886,0.00155015087527004
Flavobacterium cucumis,0.00608538138891229,0.000743069432941164,2.53779036046322e-05,0.0016595008391751
Aeromonas salmonicida,0.0118874803313661,0.000741462090843527,1.97565504427493e-05,0.00243713812165312
Gp1-AA133 sp003224995,0.0125176960724831,0.000740748759711382,0,0.00264863983085733
Gemmobacter_A nectariphilus,0.0131302750837141,0.000739563041565142,0.000148004225402516,0.00245688166513927
