MG1,JK1,PK3,sP1R,P5S1,P4B2,P2S1,P4S1,JK2,P4S3,MC2,P4WF,PK1,P5WF,fP2R,P5S2,JK3,fP1R,P3WF,MG2,P4S2,sP2R,P2WF,P3S1,MG3,PK2,sP3R,MC3,MC1,fP3R
MEG_6988|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,0,0,0,0,0
MEG_3900|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXA,0,0,0,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,0,0,0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.0,0,0,0,0,0,0,0
MEG_1134|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0
MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,0,0,0,0,0
MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0,0,0,0,0,0,0
MEG_1629|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,266.0,772.0,0,0,0,0,560.0,0,0,0,0,0,0,0,0,0,0,0,438.0,0,0,0,0,424.0,546.0,0,0,0
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.0,0,0,0,0,0,0,210.0,456.0,0,0,0,0,0,0,26.0
MEG_4777|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0,0,0,0,0,287.0,0,0,0,0,0,0,0
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0,0,0,0,0,0,32.0,167.0,0,0,0,0,0,0,127.0
MEG_4981|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0,0,0,0,0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.0,0,0,0,0,0,0,0
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,332.0,0,0,570.0,0,0,802.0,0,0,0,0,4187.0,0,0,3682.0,0,0,1168.0,1733.0,1642.0,0,0,0,329.0,0,0,3862.0
MEG_5371|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,0,0,0,1174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2008|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRA,0,0,174.0,542.0,0,0,0,0,464.0,0,0,0,0,0,0,0,209.0,0,0,0,0,0,0,0,0,283.0,0,0,0,0
MEG_5063|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,0,0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.0,0,0,0,0,0,0,0
MEG_4774|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0
MEG_3851|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2480|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRB,0,0,652.0,2066.0,0,0,520.0,0,1678.0,0,0,0,0,0,1374.0,1352.0,872.0,0,0,1947.0,0,1062.0,896.0,0,0,1046.0,1699.0,0,0,1426.0
MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0,0,0,0,19.0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,0,0,0,0,0,0,0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.0,0,0,0,0,0,0,0
MEG_7190|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,490.0,0,0,0,0,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,0,15.0,112.0,0,0,0,0,0,0,0
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0,0,0,0,0,0,0,0
MEG_6085|Drugs|Rifampin|Monooxygenase|ROX,0,481.0,664.0,1835.0,0,0,491.0,0,1442.0,0,0,0,0,0,0,1026.0,1108.0,0,0,1292.0,0,1200.0,0,0,0,1153.0,1412.0,0,0,1208.0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0,1001.0,1796.0,2360.0,2285.0,1156.0,3362.0,1940.0,2665.0,1245.0,0,0,417.0,0,1074.0,4717.0,3996.0,893.0,0,4278.0,2074.0,2311.0,1594.0,0,571.0,2387.0,4382.0,0,0,4759.0
MEG_909|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,0,0,0,0,0,0,0
MEG_2958|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,705.0,0,0,0,0,0,0,0,0,0,0,990.0,0,0,0,0,0,0,625.0,280.0,0,0,380.0,0,0,0,0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,30.0,0,0,0,0,0,0,16.0,83.0,0,0,0,0,0,0,29.0
MEG_3237|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,1418.0,0,0,581.0,0,1151.0,0,0,0,0,0,0,0,1231.0,0,0,0,0,0,0,0,0,1213.0,1420.0,0,0,1419.0
MEG_2709|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethambutol_resistant_arabinosyltransferase|EMBA|RequiresSNPConfirmation,0,0,0,2419.0,0,0,0,0,1943.0,0,0,0,0,0,0,0,1195.0,0,0,0,0,0,0,0,0,1187.0,0,0,0,0
MEG_2751|Drugs|MLS|Macrolide_esterases|EREA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,0,0,0,0,59.0,43.0,0,0,0,0,0,0,0
MEG_1705|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.0,0,0,0,0,0,0,694.0,393.0,0,0,0,0,0,0,834.0
MEG_3935|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXV,0,0,0,1294.0,0,0,0,0,1116.0,0,0,0,0,0,1237.0,862.0,0,0,0,0,0,775.0,532.0,0,0,864.0,1123.0,0,0,0
MEG_6035|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,17.0
MEG_3919|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXN,0,2025.0,2247.0,4307.0,2220.0,0,0,0,4041.0,0,0,0,0,0,5651.0,4437.0,2825.0,0,0,6201.0,0,3294.0,1764.0,0,0,3389.0,3604.0,0,0,4269.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,107.0,0,0,0,0,0,0,0
MEG_801|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,0,0
MEG_2549|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,77.0,0,0,0,0,0,0,0,95.0,0,0,0,0,0,0,38.0
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.0,0,0,0,0,0,0,0
MEG_1185|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY,0,1696.0,2899.0,6756.0,0,0,1569.0,0,4720.0,0,0,0,0,0,17587.0,5721.0,3300.0,0,0,8479.0,2770.0,9386.0,4522.0,0,0,3623.0,4560.0,0,0,9129.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.0,0,0,0,0,0,0,0
MEG_2632|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,0,0
MEG_3049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPTA,0,0,0,1532.0,0,0,0,0,1481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316.0,0,0,0
MEG_7251|Drugs|betalactams|Class_A_betalactamases|TLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,0,0,0,0,0
MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,0,0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,49.0,0,0,0,0,0,0,0
MEG_2218|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0
MEG_2029|Metals|Copper_resistance|Copper_resistance_protein|COPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5837|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0
MEG_2072|Metals|Copper_resistance|Copper_resistance_regulator|COPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,0,0,0,0,0,0,0,0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,0,0,0,515.0,0,0,1207.0,0,0,0,0,5324.0,0,0,0,0,0,1696.0,2053.0,659.0,0,0,0,0,0,0,2368.0
MEG_2912|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,0,0,0,0,0,0,0,116.0,0,0,0,0,0,0,1250.0
MEG_260|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,247.0,0,0,0,0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,0,0
MEG_6120|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,1125.0,1952.0,0,523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,91.0,0,0,0,82.0,0,0,166.0
MEG_2933|Drugs|Mycobacterium_tuberculosis-specific_Drug|Para-aminosalicylic_acid_resistant_mutant|FOLC|RequiresSNPConfirmation,0,0,527.0,1435.0,0,0,487.0,0,1130.0,0,0,0,0,0,0,0,776.0,0,0,0,0,1547.0,0,0,0,828.0,1227.0,0,0,0
MEG_2559|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1269.0,3007.0,6593.0,9625.0,4097.0,0,3047.0,8075.0,6068.0,33765.0,1255.0,0,1007.0,0,56305.0,9173.0,4437.0,15946.0,381.0,8693.0,6475.0,25684.0,11118.0,1397.0,5083.0,6158.0,9423.0,0,1577.0,14191.0
MEG_3931|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXS|RequiresSNPConfirmation,0,0,0,1136.0,0,0,0,0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.0,968.0,0,0,0
MEG_5756|Drugs|betalactams|Class_A_betalactamases|PENI,0,0,0,940.0,0,0,0,0,712.0,0,0,0,0,0,0,0,0,0,0,779.0,0,0,0,0,0,0,0,0,0,0
MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,0,0,0,4940.0,3239.0,234.0,2859.0,0,0,0,0,1456.0,0,0,483.0,0,226.0,1328.0,671.0,1626.0,0,0,0,391.0,0,0,918.0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.0,0,0,0,0,0,0,0,549.0,0,0,0,0,0,0,0
MEG_5784|Drugs|Lipopeptides|Colistin-resistant_mutant|PHOP|RequiresSNPConfirmation,0,0,452.0,1081.0,0,0,299.0,0,821.0,8506.0,0,0,0,0,1964.0,822.0,0,0,0,0,672.0,1028.0,537.0,0,0,598.0,909.0,0,0,1095.0
MEG_2579|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRG,0,0,0,0,0,0,74.0,0,0,0,0,0,0,0,67.0,0,0,0,0,0,0,22.0,159.0,0,0,0,0,0,0,0
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,0,0,0,0,0,77.0,0,0,0,0,0,0,0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,27.0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,0,17.0,68.0,0,0,0,0,0,0,85.0
MEG_2649|Drugs|betalactams|Class_B_betalactamases|DIM,0,0,0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4292|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMB,0,0,680.0,1941.0,0,0,0,0,1578.0,0,0,0,0,0,2421.0,1283.0,947.0,1065.0,0,1652.0,0,1558.0,884.0,0,0,1144.0,1642.0,0,0,2016.0
MEG_5122|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,0,0
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0,0,0,0,0,0,0,0
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,8166.0,0,13069.0,18428.0,11303.0,130353.0,41178.0,25127.0,25513.0,161877.0,4493.0,0,2215.0,85.0,62527.0,23758.0,8555.0,22868.0,813.0,22127.0,132836.0,40509.0,18730.0,2507.0,3968.0,17893.0,41440.0,2524.0,0,35712.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,0,0,0,0,0,0,0,0
MEG_4212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|NORM,0,626.0,887.0,2631.0,0,0,0,0,2195.0,0,0,0,0,0,889.0,1329.0,1134.0,0,0,2604.0,0,814.0,0,0,0,1644.0,1568.0,0,0,1756.0
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,1683.0,642.0,2193.0,3427.0,4341.0,8056.0,14057.0,5519.0,4206.0,19185.0,2793.0,0,386.0,0,8599.0,8786.0,1965.0,5456.0,175.0,9446.0,8508.0,6861.0,5159.0,1187.0,1096.0,3077.0,7357.0,1491.0,1627.0,9372.0
MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC,0,5212.0,4426.0,5084.0,4822.0,0,1251.0,0,6734.0,0,0,0,0,0,4826.0,9954.0,5894.0,0,0,10810.0,0,3214.0,2869.0,0,0,8097.0,3619.0,0,0,4217.0
MEG_7305|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1935.0,2463.0,4170.0,6396.0,3893.0,4642.0,3805.0,9256.0,5527.0,2302.0,1894.0,0,1494.0,0,9236.0,7916.0,5235.0,5395.0,168.0,8092.0,3527.0,6504.0,3085.0,892.0,4278.0,7010.0,8430.0,1155.0,1989.0,9594.0
MEG_3284|Metals|Nickel_resistance|Nickel_resistance_protein|HUPE,0,0,0,512.0,0,0,0,0,508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.0,361.0,0,0,0
MEG_1132|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,0,0
MEG_2969|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.0,0,0,0,0
MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB,0,0,0,0,0,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,0,0,0,0,0
MEG_4750|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,148.0,0,0,0,0,0,0,0,1402.0,0,0,0,0,0,0,0,331.0,0,0,0,0,0,0,306.0
MEG_2767|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1689.0,1178.0,2964.0,3751.0,3418.0,8802.0,9644.0,4834.0,4336.0,12278.0,1836.0,0,503.0,0,7822.0,6805.0,2434.0,4112.0,0,7063.0,12521.0,6268.0,3134.0,1288.0,760.0,3903.0,7886.0,905.0,1343.0,9077.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.0,0,0,0,0,0,0,0
MEG_707|Drugs|betalactams|Class_A_betalactamases|AER,0,0,0,0,0,0,40.0,0,0,0,0,0,0,0,426.0,0,0,0,0,0,0,0,58.0,0,0,0,0,0,0,0
MEG_5090|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,0,0
MEG_4794|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,0,0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.0,0,0,0,0,0,0,0
MEG_798|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0
MEG_3933|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2638|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,0,0,111.0,0,0,0,0,0,0,22.0
MEG_3888|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0,0,0,0,0,0,0,0,0,106.0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0
MEG_943|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,21.0,92.0,0,0,0,0,0,0,106.0
MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,328.0,0,0,0,0,0,1005.0,0,0,0,0,2789.0,0,0,2334.0,0,0,0,1205.0,1292.0,0,0,0,306.0,0,0,2501.0
MEG_1236|Drugs|betalactams|Class_A_betalactamases|BKC,0,0,0,858.0,0,0,0,0,687.0,0,0,0,0,0,0,0,0,0,0,628.0,0,0,0,0,0,493.0,642.0,0,0,0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,314.0,432.0,175.0,0,788.0,0,228.0,886.0,0,0,0,0,2385.0,337.0,0,4304.0,66.0,0,223.0,1088.0,2424.0,0,0,0,790.0,0,0,2084.0
MEG_2439|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CUEA,0,0,0,4962.0,0,0,0,0,3585.0,0,0,0,0,0,7907.0,0,0,0,0,0,0,4595.0,3042.0,0,0,2289.0,4339.0,0,0,4000.0
MEG_2775|Drugs|MLS|23S_rRNA_methyltransferases|ERM32,0,0,0,454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,416.0,0,0,0,0,0,0,0
MEG_2555|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,0,0,0,0,0,0,0
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,2586.0,3599.0,3257.0,0,8621.0,0,2962.0,1894.0,0,0,0,0,11106.0,6863.0,1968.0,4562.0,0,5375.0,8692.0,8403.0,3489.0,1410.0,0,4046.0,8909.0,0,0,7393.0
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,612.0,1736.0,2738.0,1405.0,4149.0,4470.0,0,3169.0,2106.0,0,0,0,0,10215.0,3302.0,1630.0,0,0,3729.0,8531.0,6471.0,3346.0,1299.0,0,2330.0,5838.0,0,0,6952.0
MEG_5754|Drugs|betalactams|Class_A_betalactamases|PENI,0,0,0,0,0,0,0,0,896.0,0,0,0,0,0,0,0,462.0,0,0,0,0,0,0,0,0,750.0,0,0,0,0
MEG_927|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0
MEG_3946|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.0,0,0,0,0,0,0,0
